zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region10Jiangsu,0.0,0.0,681584.7491575476,2.2184745334114447e7,0.0,0.0,0.0,2.2866330083271995e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region11Zhejiang,0.0,0.0,673992.3030975992,2.3326528347195458e7,0.0,0.0,0.0,2.4000520650293056e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region12Anhui,0.0,0.0,670119.8216962361,2.3513137442024242e7,0.0,0.0,0.0,2.418325726372048e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region13Fujian,0.0,0.0,633260.724785233,2.7963477300968193e7,0.0,0.0,0.0,2.8596738025753427e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region14Jiangxi,0.0,0.0,639909.9349990488,2.956767297065519e7,0.0,0.0,0.0,3.020758290565424e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region15Shandong,0.0,0.0,709933.6774854083,1.941928611289487e7,0.0,0.0,0.0,2.0129219790380277e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region16Henan,0.0,0.0,681819.061955195,2.2311594186518773e7,0.0,0.0,0.0,2.299341324847397e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region17Hubei,0.0,0.0,637941.7951318175,2.7437088279406913e7,0.0,0.0,0.0,2.807503007453873e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region18Hunan,0.0,0.0,688399.7947141401,3.7884102165656045e7,0.0,0.0,0.0,3.857250196037018e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region19Guangdong,0.0,0.0,443338.92984367063,4.788115341875173e7,0.0,0.0,0.0,4.83244923485954e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region20Guangxi,0.0,0.0,634734.2644956363,8.668918570723924e7,0.0,0.0,0.0,8.732391997173488e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region22Chongqing,0.0,0.0,625966.1052865627,2.8986206789231174e7,0.0,0.0,0.0,2.9612172894517735e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region23Sichuan,0.0,0.0,655956.7031790031,2.4919159820715763e7,0.0,0.0,0.0,2.5575116523894764e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region24Guizhou,0.0,0.0,645990.101374445,3.9360246007183425e7,0.0,0.0,0.0,4.000623610855787e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region25Yunnan,0.0,0.0,601548.397760443,3.122638823155191e7,0.0,0.0,0.0,3.1827936629312355e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region27Shaanxi,0.0,0.0,690748.7144484359,2.1545543295910455e7,0.0,0.0,0.0,2.2236292010358892e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region28Gansu,0.0,0.0,759307.9422555922,2.0405929019467436e7,0.0,0.0,0.0,2.116523696172303e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region29Qinghai,0.0,0.0,723661.3781998586,1.7868958245450553e7,0.0,0.0,0.0,1.859261962365041e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region30Ningxia,0.0,0.0,740763.0600028157,1.809839205160063e7,0.0,0.0,0.0,1.8839155111603446e7
aluminumscrap_source_Region21Hainan_aluminumscrap_source_Region31Xinjiang,0.0,0.0,800589.1437373476,1.1866867672066858e7,0.0,0.0,0.0,1.2667456815804206e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region1Beijing,0.0,0.0,847428.5376750455,2.98919682819324e7,0.0,0.0,0.0,3.0739396819607444e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region2Tianjin,0.0,0.0,856077.6852213661,2.985132589173296e7,0.0,0.0,0.0,3.0707403576954328e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region3Hebei,0.0,0.0,815231.9946108415,3.423339219704437e7,0.0,0.0,0.0,3.504862419165521e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region4Shanxi,0.0,0.0,814342.5529441074,3.918151842978796e7,0.0,0.0,0.0,3.999586098273207e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region5Innermongolia,0.0,0.0,839877.4397879511,3.1331094344184436e7,0.0,0.0,0.0,3.2170971783972386e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region6Liaoning,0.0,0.0,843133.0768300401,2.158656033475623e7,0.0,0.0,0.0,2.242969341158627e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region7Jilin,0.0,0.0,879607.630623009,2.0101560739604034e7,0.0,0.0,0.0,2.0981168370227043e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,868869.8555526283,1.818557099441067e7,0.0,0.0,0.0,1.90544408499633e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region9Shanghai,0.0,0.0,819296.8717294162,3.1862375301609565e7,0.0,0.0,0.0,3.268167217333898e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region10Jiangsu,0.0,0.0,806947.6653526144,3.706091322933917e7,0.0,0.0,0.0,3.786786089469178e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region11Zhejiang,0.0,0.0,817585.6919127998,3.3442963809109e7,0.0,0.0,0.0,3.4260549501021795e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region12Anhui,0.0,0.0,801799.5899409775,4.173320755206303e7,0.0,0.0,0.0,4.253500714200401e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region13Fujian,0.0,0.0,822967.3964374554,3.2228522571523506e7,0.0,0.0,0.0,3.305148996796096e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region14Jiangxi,0.0,0.0,834382.6133380126,4.788310570786041e7,0.0,0.0,0.0,4.8717488321198426e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region15Shandong,0.0,0.0,814497.6912354691,3.3182951038453896e7,0.0,0.0,0.0,3.399744872968937e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region16Henan,0.0,0.0,797419.254567869,4.4422616923673734e7,0.0,0.0,0.0,4.52200361782416e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region17Hubei,0.0,0.0,786760.3905343969,5.815982814524095e7,0.0,0.0,0.0,5.894658853577534e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region18Hunan,0.0,0.0,1.1180965509601103e6,9.307769348582251e7,0.0,0.0,0.0,9.419579003678262e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region19Guangdong,0.0,0.0,796703.9293155058,4.109674609173148e7,0.0,0.0,0.0,4.189345002104699e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region20Guangxi,0.0,0.0,1.3002984696617299e6,9.188478947679581e7,0.0,0.0,0.0,9.318508794645754e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region21Hainan,0.0,0.0,1.1927433514439533e6,5.5315696361953095e7,0.0,0.0,0.0,5.650843971339705e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region23Sichuan,0.0,0.0,716885.0653772694,1.2486594219250518e8,0.0,0.0,0.0,1.2558282725788245e8
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region24Guizhou,0.0,0.0,1.2984014504722906e6,2.1609053544051468e8,0.0,0.0,0.0,2.1738893689098698e8
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region25Yunnan,0.0,0.0,786177.9223237466,5.7479000474725135e7,0.0,0.0,0.0,5.826517839704888e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region27Shaanxi,0.0,0.0,774827.7585595732,6.854314254200982e7,0.0,0.0,0.0,6.931797030056939e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region28Gansu,0.0,0.0,951790.4870990252,5.9506288599584594e7,0.0,0.0,0.0,6.0458079086683616e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region29Qinghai,0.0,0.0,795647.836920985,4.127194612306397e7,0.0,0.0,0.0,4.206759395998495e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region30Ningxia,0.0,0.0,838214.6330863154,4.31128354706974e7,0.0,0.0,0.0,4.395105010378372e7
aluminumscrap_source_Region22Chongqing_aluminumscrap_source_Region31Xinjiang,0.0,0.0,855826.4439657435,1.850481168987228e7,0.0,0.0,0.0,1.9360638133838024e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region1Beijing,0.0,0.0,855441.1072558633,2.986821022213471e7,0.0,0.0,0.0,3.0723651329390574e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region2Tianjin,0.0,0.0,863963.5159901425,2.9998733194102116e7,0.0,0.0,0.0,3.0862696710092258e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region3Hebei,0.0,0.0,824246.6053285061,3.419435631605971e7,0.0,0.0,0.0,3.501860292138822e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region4Shanxi,0.0,0.0,824788.6830199318,3.9136515704540215e7,0.0,0.0,0.0,3.9961304387560144e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region5Innermongolia,0.0,0.0,848077.0473359671,3.170354461737292e7,0.0,0.0,0.0,3.2551621664708886e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region6Liaoning,0.0,0.0,848793.0670782146,2.1684597529542945e7,0.0,0.0,0.0,2.253339059662116e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region7Jilin,0.0,0.0,885143.7394909584,2.0189122477185432e7,0.0,0.0,0.0,2.107426621667639e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,873859.2958401556,1.8257736877622005e7,0.0,0.0,0.0,1.913159617346216e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region9Shanghai,0.0,0.0,835237.5594012825,2.7594608314844165e7,0.0,0.0,0.0,2.8429845874245446e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region10Jiangsu,0.0,0.0,825542.3379268928,3.1439985726990405e7,0.0,0.0,0.0,3.22655280649173e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region11Zhejiang,0.0,0.0,834329.1006218651,2.876828870951179e7,0.0,0.0,0.0,2.9602617810133655e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region12Anhui,0.0,0.0,822212.3629069141,3.469736894799939e7,0.0,0.0,0.0,3.55195813109063e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region13Fujian,0.0,0.0,840646.9299663381,2.7060434124732293e7,0.0,0.0,0.0,2.790108105469863e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region14Jiangxi,0.0,0.0,850978.6934561355,3.763981945756024e7,0.0,0.0,0.0,3.849079815101638e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region15Shandong,0.0,0.0,825180.8322444257,3.193392069278551e7,0.0,0.0,0.0,3.2759101525029935e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region16Henan,0.0,0.0,811017.2378102316,4.266083628172207e7,0.0,0.0,0.0,4.34718535195323e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region17Hubei,0.0,0.0,814684.0102477396,4.508985071717006e7,0.0,0.0,0.0,4.59045347274178e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region18Hunan,0.0,0.0,1.0283580113031552e6,5.862037831812047e7,0.0,0.0,0.0,5.964873632942363e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region19Guangdong,0.0,0.0,819536.2933637095,3.3452151017755162e7,0.0,0.0,0.0,3.427168731111887e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region20Guangxi,0.0,0.0,1.1577718923845128e6,6.164598785971767e7,0.0,0.0,0.0,6.280375975210218e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region21Hainan,0.0,0.0,1.1279442685254638e6,4.304124784187979e7,0.0,0.0,0.0,4.416919211040526e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region22Chongqing,0.0,0.0,778369.4175436494,1.363550004484502e8,0.0,0.0,0.0,1.3713336986599386e8
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region24Guizhou,0.0,0.0,1.0923863201461376e6,1.1074212774239995e8,0.0,0.0,0.0,1.1183451406254609e8
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region25Yunnan,0.0,0.0,797401.1707699548,6.143892287735811e7,0.0,0.0,0.0,6.223632404812806e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region27Shaanxi,0.0,0.0,792469.9306420749,6.89592598376177e7,0.0,0.0,0.0,6.975172976825976e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region28Gansu,0.0,0.0,998417.2448501354,7.388303014216512e7,0.0,0.0,0.0,7.488144738701525e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region29Qinghai,0.0,0.0,793098.9595479028,5.1237664263722e7,0.0,0.0,0.0,5.20307632232699e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region30Ningxia,0.0,0.0,849653.2120410794,4.546720494767457e7,0.0,0.0,0.0,4.631685815971565e7
aluminumscrap_source_Region23Sichuan_aluminumscrap_source_Region31Xinjiang,0.0,0.0,857677.2201069926,1.9594086846695792e7,0.0,0.0,0.0,2.0451764066802785e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region1Beijing,0.0,0.0,789368.4917332071,2.3938688059318654e7,0.0,0.0,0.0,2.4728056551051863e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region2Tianjin,0.0,0.0,794248.5641809013,2.445542769950106e7,0.0,0.0,0.0,2.5249676263681963e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region3Hebei,0.0,0.0,757753.1723784009,2.6444388052255437e7,0.0,0.0,0.0,2.720214122463384e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region4Shanxi,0.0,0.0,751269.916866182,2.8647213835469354e7,0.0,0.0,0.0,2.9398483752335537e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region5Innermongolia,0.0,0.0,783144.8634442107,2.428540132094679e7,0.0,0.0,0.0,2.5068546184391e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region6Liaoning,0.0,0.0,800134.6002002667,1.8669612736179642e7,0.0,0.0,0.0,1.9469747336379908e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region7Jilin,0.0,0.0,835222.0369988458,1.7562353108366325e7,0.0,0.0,0.0,1.839757514536517e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,830175.9561753056,1.6095753161870606e7,0.0,0.0,0.0,1.692592911804591e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region9Shanghai,0.0,0.0,755211.964637076,2.6830027535177298e7,0.0,0.0,0.0,2.7585239499814373e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region10Jiangsu,0.0,0.0,738046.6961384997,2.982324779327232e7,0.0,0.0,0.0,3.056129448941082e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region11Zhejiang,0.0,0.0,746516.0706222777,2.8868688362990394e7,0.0,0.0,0.0,2.961520443361267e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region12Anhui,0.0,0.0,725905.0850237838,3.2774021880779695e7,0.0,0.0,0.0,3.3499926965803478e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region13Fujian,0.0,0.0,740191.9770122329,3.0809218532088622e7,0.0,0.0,0.0,3.1549410509100854e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region14Jiangxi,0.0,0.0,723575.8895411034,4.125765172081041e7,0.0,0.0,0.0,4.198122761035152e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region15Shandong,0.0,0.0,754501.9511211696,2.6618504766097423e7,0.0,0.0,0.0,2.7373006717218593e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region16Henan,0.0,0.0,726698.0024980702,3.251374122171333e7,0.0,0.0,0.0,3.3240439224211402e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region17Hubei,0.0,0.0,688710.5312701778,4.224086855500102e7,0.0,0.0,0.0,4.29295790862712e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region18Hunan,0.0,0.0,851399.9402278773,6.883342330561826e7,0.0,0.0,0.0,6.968482324584614e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region19Guangdong,0.0,0.0,664219.8861644911,4.5533115633373395e7,0.0,0.0,0.0,4.619733551953789e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region20Guangxi,0.0,0.0,1.1541593915542052e6,1.3005304983231279e8,0.0,0.0,0.0,1.31207209223867e8
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region21Hainan,0.0,0.0,1.079971164995452e6,6.59724505837322e7,0.0,0.0,0.0,6.705242174872766e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region22Chongqing,0.0,0.0,516547.78469834797,8.66444673389241e7,0.0,0.0,0.0,8.716101512362245e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region23Sichuan,0.0,0.0,604030.2041606826,6.114714330660061e7,0.0,0.0,0.0,6.175117351076129e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region25Yunnan,0.0,0.0,577799.3255579793,6.987158605372013e7,0.0,0.0,0.0,7.044938537927811e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region27Shaanxi,0.0,0.0,690328.4319303671,4.122526233322116e7,0.0,0.0,0.0,4.191559076515153e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region28Gansu,0.0,0.0,810633.1995770268,3.8302857852847174e7,0.0,0.0,0.0,3.91134910524242e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region29Qinghai,0.0,0.0,733277.7416138379,2.998863240875496e7,0.0,0.0,0.0,3.07219101503688e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region30Ningxia,0.0,0.0,762269.7377745168,3.0807900144388843e7,0.0,0.0,0.0,3.157016988216336e7
aluminumscrap_source_Region24Guizhou_aluminumscrap_source_Region31Xinjiang,0.0,0.0,820531.8012590287,1.5956656163314627e7,0.0,0.0,0.0,1.6777187964573655e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region1Beijing,0.0,0.0,864220.4266859023,2.131254988372952e7,0.0,0.0,0.0,2.2176770310415424e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region2Tianjin,0.0,0.0,870384.2750772875,2.1392793633650225e7,0.0,0.0,0.0,2.226317790872751e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region3Hebei,0.0,0.0,842438.1154668318,2.339496235583894e7,0.0,0.0,0.0,2.4237400471305773e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region4Shanxi,0.0,0.0,841355.3433539398,2.550800412495842e7,0.0,0.0,0.0,2.6349359468312357e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region5Innermongolia,0.0,0.0,858542.5536139247,2.220777757214693e7,0.0,0.0,0.0,2.3066320125760853e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region6Liaoning,0.0,0.0,861679.6970201937,1.6873824221114777e7,0.0,0.0,0.0,1.7735503918134972e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region7Jilin,0.0,0.0,890854.4075778818,1.5974868408146279e7,0.0,0.0,0.0,1.686572281572416e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,882634.0139893065,1.4763272262687972e7,0.0,0.0,0.0,1.5645906276677279e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region9Shanghai,0.0,0.0,842129.2192928877,2.3163110702822912e7,0.0,0.0,0.0,2.40052399221158e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region10Jiangsu,0.0,0.0,834746.2637826193,2.5329243660576582e7,0.0,0.0,0.0,2.6163989924359202e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region11Zhejiang,0.0,0.0,839986.1565637786,2.4656530633297242e7,0.0,0.0,0.0,2.549651678986102e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region12Anhui,0.0,0.0,831777.77883517,2.739962939740394e7,0.0,0.0,0.0,2.823140717623911e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region13Fujian,0.0,0.0,840075.5527864973,2.5907629215633877e7,0.0,0.0,0.0,2.6747704768420372e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region14Jiangxi,0.0,0.0,850369.5945703947,3.2724561965141468e7,0.0,0.0,0.0,3.3574931559711866e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region15Shandong,0.0,0.0,840886.4977929187,2.300427688153415e7,0.0,0.0,0.0,2.384516337932707e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region16Henan,0.0,0.0,832140.4310222119,2.723065493346759e7,0.0,0.0,0.0,2.80627953644898e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region17Hubei,0.0,0.0,825559.2922687547,3.367865569674417e7,0.0,0.0,0.0,3.450421498901292e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region18Hunan,0.0,0.0,992522.6563920605,4.823348901938224e7,0.0,0.0,0.0,4.92260116757743e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region19Guangdong,0.0,0.0,807633.6066610349,3.834810647812081e7,0.0,0.0,0.0,3.915574008478185e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region20Guangxi,0.0,0.0,1.4907202457689843e6,1.2256585986070322e8,0.0,0.0,0.0,1.240565801064722e8
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region21Hainan,0.0,0.0,1.2709032580231435e6,6.5940499887291424e7,0.0,0.0,0.0,6.721140314531457e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region22Chongqing,0.0,0.0,802657.438025502,5.870398167377304e7,0.0,0.0,0.0,5.950663911179855e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region23Sichuan,0.0,0.0,785304.4595082481,6.0506883977089524e7,0.0,0.0,0.0,6.129218843659777e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region24Guizhou,0.0,0.0,1.153678014489247e6,1.3943182730544388e8,0.0,0.0,0.0,1.4058550531993312e8
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region27Shaanxi,0.0,0.0,820965.8829707755,3.508225402441322e7,0.0,0.0,0.0,3.590321990738399e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region28Gansu,0.0,0.0,919103.7776376924,3.473636221596506e7,0.0,0.0,0.0,3.565546599360275e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region29Qinghai,0.0,0.0,822984.0921283345,2.9232861764064632e7,0.0,0.0,0.0,3.0055845856192965e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region30Ningxia,0.0,0.0,855766.745327567,2.7905279266463943e7,0.0,0.0,0.0,2.876104601179151e7
aluminumscrap_source_Region25Yunnan_aluminumscrap_source_Region31Xinjiang,0.0,0.0,870511.5394707088,1.5349286580095593e7,0.0,0.0,0.0,1.62197981195663e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region1Beijing,0.0,0.0,840565.6255623049,4.898959036655321e7,0.0,0.0,0.0,4.983015599211551e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region2Tianjin,0.0,0.0,854376.1537877325,4.933592888769128e7,0.0,0.0,0.0,5.0190305041479014e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region3Hebei,0.0,0.0,784679.0601266513,6.2166189628722064e7,0.0,0.0,0.0,6.295086868884872e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region4Shanxi,0.0,0.0,784790.482252741,8.17756455860998e7,0.0,0.0,0.0,8.256043606835255e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region5Innermongolia,0.0,0.0,828687.1903223663,5.389612726022127e7,0.0,0.0,0.0,5.472481445054364e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region6Liaoning,0.0,0.0,828265.1910629099,2.994430002735764e7,0.0,0.0,0.0,3.077256521842055e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region7Jilin,0.0,0.0,876938.1380816841,2.7099338912953958e7,0.0,0.0,0.0,2.7976277051035643e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,860999.4064399723,2.36638249481716e7,0.0,0.0,0.0,2.4524824354611572e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region9Shanghai,0.0,0.0,815468.2359317492,3.730757457544214e7,0.0,0.0,0.0,3.812304281137389e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region10Jiangsu,0.0,0.0,798757.5754927339,4.6603907376290515e7,0.0,0.0,0.0,4.740266495178325e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region11Zhejiang,0.0,0.0,813929.376626882,3.903829499819583e7,0.0,0.0,0.0,3.9852224374822706e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region12Anhui,0.0,0.0,792515.6871961296,5.429304037444922e7,0.0,0.0,0.0,5.508555606164535e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region13Fujian,0.0,0.0,827617.7130303542,3.2434466643729404e7,0.0,0.0,0.0,3.3262084356759757e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region14Jiangxi,0.0,0.0,840715.8039238096,4.970491923272334e7,0.0,0.0,0.0,5.054563503664715e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region15Shandong,0.0,0.0,789545.0906570082,5.48473857824891e7,0.0,0.0,0.0,5.563693087314611e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region16Henan,0.0,0.0,750264.6494027644,9.92259647119903e7,0.0,0.0,0.0,9.997622936139306e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region17Hubei,0.0,0.0,786281.4876585536,6.748423709272026e7,0.0,0.0,0.0,6.827051858037882e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region18Hunan,0.0,0.0,1.048817696467055e6,6.804689778508659e7,0.0,0.0,0.0,6.909571548155364e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region19Guangdong,0.0,0.0,818607.5181468483,3.1754471442751694e7,0.0,0.0,0.0,3.257307896089854e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region20Guangxi,0.0,0.0,1.0515771658427306e6,4.152443223973059e7,0.0,0.0,0.0,4.257600940557332e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region21Hainan,0.0,0.0,1.0661891848755581e6,3.341746706001447e7,0.0,0.0,0.0,3.448365624489003e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region22Chongqing,0.0,0.0,793258.6570445233,7.031947554650885e7,0.0,0.0,0.0,7.111273420355338e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region23Sichuan,0.0,0.0,778099.0202461589,6.762592268412018e7,0.0,0.0,0.0,6.840402170436634e7
aluminumscrap_source_Region27Shaanxi_aluminumscrap_source_Region24Guizhou,0.0,0.0,959150.1918980435,5.726280938126166e7,0.0,0.0,0.0,5.82219595731597e7
